Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,,,,
From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Ozone,Location,,,,
26-07-2020 00:00,27-07-2020 00:00,45.64,88.81,68.29,9.7,1.55,67.77,"Anand Vihar, Delhi - DPCC",,,,
27-07-2020 00:00,28-07-2020 00:00,46.53,101.76,71.63,8.64,1.75,60.59,"Anand Vihar, Delhi - DPCC",,,,
28-07-2020 00:00,29-07-2020 00:00,24.22,61.17,36.39,9.13,1.23,53.41,"Anand Vihar, Delhi - DPCC",,,,
29-07-2020 00:00,30-07-2020 00:00,28.62,52.44,27.42,8.44,1.68,51.75,"Anand Vihar, Delhi - DPCC",,,,
30-07-2020 00:00,31-07-2020 00:00,23.52,56.08,21.16,9.65,1.38,46.66,"Anand Vihar, Delhi - DPCC",,,,
31-07-2020 00:00,01-08-2020 00:00,50.7,75.98,21.05,12.42,1.68,57.72,"Anand Vihar, Delhi - DPCC",,,,
01-08-2020 00:00,02-08-2020 00:00,33.92,59.54,35.63,9.45,3.07,25.37,"Anand Vihar, Delhi - DPCC",,,,
02-08-2020 00:00,03-08-2020 00:00,26.5,58.94,35.5,8.7,1.81,18.9,"Anand Vihar, Delhi - DPCC",,,,
03-08-2020 00:00,04-08-2020 00:00,29.84,62.34,36.68,10.46,1.11,22.97,"Anand Vihar, Delhi - DPCC",,,,
04-08-2020 00:00,05-08-2020 00:00,30.83,60.58,32.14,7.94,0.64,22.24,"Anand Vihar, Delhi - DPCC",,,,
05-08-2020 00:00,06-08-2020 00:00,47.32,79.38,36.45,11.57,3.85,24.97,"Anand Vihar, Delhi - DPCC",,,,
06-08-2020 00:00,07-08-2020 00:00,25.53,50.22,45.66,14.22,1.2,20.51,"Anand Vihar, Delhi - DPCC",,,,
07-08-2020 00:00,08-08-2020 00:00,24.22,43.72,58.91,12.67,1.65,23.67,"Anand Vihar, Delhi - DPCC",,,,
08-08-2020 00:00,09-08-2020 00:00,54.35,82.15,112.19,12.84,1.33,33.44,"Anand Vihar, Delhi - DPCC",,,,
09-08-2020 00:00,10-08-2020 00:00,38.59,57.52,65.81,11.2,1.67,27.87,"Anand Vihar, Delhi - DPCC",,,,
10-08-2020 00:00,11-08-2020 00:00,38.23,58.34,38.68,11.04,0.85,18.11,"Anand Vihar, Delhi - DPCC",,,,
11-08-2020 00:00,12-08-2020 00:00,48.12,71.89,100.53,9.81,1.33,19.65,"Anand Vihar, Delhi - DPCC",,,,
12-08-2020 00:00,13-08-2020 00:00,25.94,60.29,60.82,6.56,0.86,18.86,"Anand Vihar, Delhi - DPCC",,,,
13-08-2020 00:00,14-08-2020 00:00,17.45,28.29,52.1,10.26,1.71,19.38,"Anand Vihar, Delhi - DPCC",,,,
14-08-2020 00:00,15-08-2020 00:00,24.67,46.38,47.3,13.75,1.65,16.24,"Anand Vihar, Delhi - DPCC",,,,
15-08-2020 00:00,16-08-2020 00:00,33.82,50.28,52.77,9.72,0.89,18.74,"Anand Vihar, Delhi - DPCC",,,,
16-08-2020 00:00,17-08-2020 00:00,22.78,40.19,49.36,9.92,1.65,24.85,"Anand Vihar, Delhi - DPCC",,,,
17-08-2020 00:00,18-08-2020 00:00,33.84,56.24,69.6,10.55,2.27,22.11,"Anand Vihar, Delhi - DPCC",,,,
18-08-2020 00:00,19-08-2020 00:00,43.45,67.52,86.5,16.34,1.1,15.34,"Anand Vihar, Delhi - DPCC",,,,
19-08-2020 00:00,20-08-2020 00:00,25.63,36.58,79.97,27.88,1.65,14.76,"Anand Vihar, Delhi - DPCC",,,,
20-08-2020 00:00,21-08-2020 00:00,22.78,35.52,62.26,19.98,1.66,23.9,"Anand Vihar, Delhi - DPCC",,,,
21-08-2020 00:00,22-08-2020 00:00,21.59,49.42,18.48,13.05,2.16,37.76,"Anand Vihar, Delhi - DPCC",,,,
22-08-2020 00:00,23-08-2020 00:00,21.85,46.09,28.5,6.05,1.79,25.57,"Anand Vihar, Delhi - DPCC",,,,
23-08-2020 00:00,24-08-2020 00:00,18.16,36.41,32.95,7.92,1.22,26.49,"Anand Vihar, Delhi - DPCC",,,,
24-08-2020 00:00,25-08-2020 00:00,12.95,16.26,37.84,3.84,0.83,21.17,"Anand Vihar, Delhi - DPCC",,,,
25-08-2020 00:00,26-08-2020 00:00,15.38,None,50.72,4.44,1.63,19.24,"Anand Vihar, Delhi - DPCC",,,,
26-08-2020 00:00,27-08-2020 00:00,16.69,78.32,59.17,6.54,1.47,20.46,"Anand Vihar, Delhi - DPCC",,,,
27-08-2020 00:00,28-08-2020 00:00,21.25,57.39,39.37,3.69,2.09,23.54,"Anand Vihar, Delhi - DPCC",,,,
28-08-2020 00:00,29-08-2020 00:00,37.46,68.6,52.71,4.8,1.6,34.81,"Anand Vihar, Delhi - DPCC",,,,
29-08-2020 00:00,30-08-2020 00:00,49.43,80.67,49.72,11.64,1.82,29.97,"Anand Vihar, Delhi - DPCC",,,,
30-08-2020 00:00,31-08-2020 00:00,20.75,36.32,28.94,8.99,1.39,22.6,"Anand Vihar, Delhi - DPCC",,,,
31-08-2020 00:00,01-09-2020 00:00,11.86,25.82,35.03,6.64,2.42,19.66,"Anand Vihar, Delhi - DPCC",,,,
01-09-2020 00:00,02-09-2020 00:00,17.26,37.8,47.4,6.77,1.32,19.44,"Anand Vihar, Delhi - DPCC",,,,
02-09-2020 00:00,03-09-2020 00:00,28.41,63.02,66.67,6.86,1.85,34.17,"Anand Vihar, Delhi - DPCC",,,,
03-09-2020 00:00,04-09-2020 00:00,36.72,60.82,28.1,6.19,1.31,28.15,"Anand Vihar, Delhi - DPCC",,,,
04-09-2020 00:00,05-09-2020 00:00,42.08,52.68,79.75,25.46,2.04,26.18,"Anand Vihar, Delhi - DPCC",,,,
05-09-2020 00:00,06-09-2020 00:00,47.21,None,36.08,15.72,1.37,42.57,"Anand Vihar, Delhi - DPCC",,,,
06-09-2020 00:00,07-09-2020 00:00,45.69,None,83.97,15.51,2.09,31.84,"Anand Vihar, Delhi - DPCC",,,,
07-09-2020 00:00,08-09-2020 00:00,82.93,75.54,63.86,39.99,2.19,21.74,"Anand Vihar, Delhi - DPCC",,,,
08-09-2020 00:00,09-09-2020 00:00,38.88,65.5,40.78,10.98,1.6,23.73,"Anand Vihar, Delhi - DPCC",,,,
09-09-2020 00:00,10-09-2020 00:00,47.74,74.59,42.1,20.98,2.84,28.6,"Anand Vihar, Delhi - DPCC",,,,
10-09-2020 00:00,11-09-2020 00:00,52.78,93.99,36.95,18.23,1.77,32.66,"Anand Vihar, Delhi - DPCC",,,,
11-09-2020 00:00,12-09-2020 00:00,58.69,92.25,53.08,18.13,1.22,34.93,"Anand Vihar, Delhi - DPCC",,,,
12-09-2020 00:00,13-09-2020 00:00,62.67,89.35,51.65,32.97,2.46,38.9,"Anand Vihar, Delhi - DPCC",,,,
13-09-2020 00:00,14-09-2020 00:00,67.5,83.43,44.73,25.44,2.37,33.71,"Anand Vihar, Delhi - DPCC",,,,
14-09-2020 00:00,15-09-2020 00:00,85.3,104.27,57.88,26.01,3.61,39.29,"Anand Vihar, Delhi - DPCC",,,,
15-09-2020 00:00,16-09-2020 00:00,81.77,160.14,56.75,27.97,1.28,40.55,"Anand Vihar, Delhi - DPCC",,,,
16-09-2020 00:00,17-09-2020 00:00,69.6,190.53,51.09,26.86,1.71,29.33,"Anand Vihar, Delhi - DPCC",,,,
17-09-2020 00:00,18-09-2020 00:00,52.19,153.13,44.64,18.67,1.67,33.96,"Anand Vihar, Delhi - DPCC",,,,
18-09-2020 00:00,19-09-2020 00:00,27.66,140.48,43.93,22.01,1.88,30.77,"Anand Vihar, Delhi - DPCC",,,,
19-09-2020 00:00,20-09-2020 00:00,30.05,169.32,39.89,21.3,2.91,42.57,"Anand Vihar, Delhi - DPCC",,,,
20-09-2020 00:00,21-09-2020 00:00,52.86,186.24,43.67,56.84,1.61,58.63,"Anand Vihar, Delhi - DPCC",,,,
21-09-2020 00:00,22-09-2020 00:00,42.4,168.74,13.89,31.48,1.57,48.05,"Anand Vihar, Delhi - DPCC",,,,
22-09-2020 00:00,23-09-2020 00:00,24.63,96.38,75.2,35.78,2.01,30.25,"Anand Vihar, Delhi - DPCC",,,,
23-09-2020 00:00,24-09-2020 00:00,16.74,70.85,63.19,29.33,1.91,31.34,"Anand Vihar, Delhi - DPCC",,,,
24-09-2020 00:00,25-09-2020 00:00,31.62,104.04,52.58,25.99,2.23,24.49,"Anand Vihar, Delhi - DPCC",,,,
25-09-2020 00:00,26-09-2020 00:00,42.21,163.83,86.51,13.22,2.42,24.19,"Anand Vihar, Delhi - DPCC",,,,
26-09-2020 00:00,27-09-2020 00:00,53.31,216.86,87.14,21.47,2.23,20.78,"Anand Vihar, Delhi - DPCC",,,,
27-09-2020 00:00,28-09-2020 00:00,18.9,151.17,62.47,9.47,1.78,23.46,"Anand Vihar, Delhi - DPCC",,,,
28-09-2020 00:00,29-09-2020 00:00,46.82,227.36,70.38,17.68,2.52,26.03,"Anand Vihar, Delhi - DPCC",,,,
29-09-2020 00:00,30-09-2020 00:00,50.78,227.42,65.74,24.11,2.09,33.03,"Anand Vihar, Delhi - DPCC",,,,
30-09-2020 00:00,01-10-2020 00:00,41.14,200.48,72.19,17.2,1.26,30.31,"Anand Vihar, Delhi - DPCC",,,,
01-10-2020 00:00,02-10-2020 00:00,45.7,199.29,78.18,17.6,2.38,27.86,"Anand Vihar, Delhi - DPCC",,,,
02-10-2020 00:00,03-10-2020 00:00,None,217.17,79.67,12.5,1.68,33.1,"Anand Vihar, Delhi - DPCC",,,,
03-10-2020 00:00,04-10-2020 00:00,61.96,214.79,85.42,29.39,1.85,28.17,"Anand Vihar, Delhi - DPCC",,,,
04-10-2020 00:00,05-10-2020 00:00,71.06,235.03,87.77,19.45,2.64,32.57,"Anand Vihar, Delhi - DPCC",,,,
05-10-2020 00:00,06-10-2020 00:00,57.22,221.91,84.98,20.91,1.86,34.28,"Anand Vihar, Delhi - DPCC",,,,
06-10-2020 00:00,07-10-2020 00:00,71.1,243.61,91.21,20.99,2.65,28.3,"Anand Vihar, Delhi - DPCC",,,,
07-10-2020 00:00,08-10-2020 00:00,119.7,297.71,94.07,18.84,2.07,30.22,"Anand Vihar, Delhi - DPCC",,,,
08-10-2020 00:00,09-10-2020 00:00,78.32,241.2,84.66,24.89,2.34,35.27,"Anand Vihar, Delhi - DPCC",,,,
09-10-2020 00:00,10-10-2020 00:00,94.12,275.28,76.57,24.3,2.05,26.48,"Anand Vihar, Delhi - DPCC",,,,
10-10-2020 00:00,11-10-2020 00:00,95.53,237.4,62.03,25.93,2.1,40.67,"Anand Vihar, Delhi - DPCC",,,,
11-10-2020 00:00,12-10-2020 00:00,100.83,235.65,62.83,27.16,2.37,39.54,"Anand Vihar, Delhi - DPCC",,,,
12-10-2020 00:00,13-10-2020 00:00,171.16,328.46,73.69,45.31,2.98,46.94,"Anand Vihar, Delhi - DPCC",,,,
13-10-2020 00:00,14-10-2020 00:00,134.83,299.65,63.26,26.29,3.06,44.97,"Anand Vihar, Delhi - DPCC",,,,
14-10-2020 00:00,15-10-2020 00:00,138.18,289.71,67.88,41.02,2.72,38.17,"Anand Vihar, Delhi - DPCC",,,,
15-10-2020 00:00,16-10-2020 00:00,162.47,322.19,68.1,26.93,3.18,34.85,"Anand Vihar, Delhi - DPCC",,,,
16-10-2020 00:00,17-10-2020 00:00,131.31,291.49,74.3,27.09,2.92,32.59,"Anand Vihar, Delhi - DPCC",,,,
17-10-2020 00:00,18-10-2020 00:00,152.93,379.91,83,18.48,3.37,31.28,"Anand Vihar, Delhi - DPCC",,,,
18-10-2020 00:00,19-10-2020 00:00,109.3,280.52,66.8,11.72,2.17,28.42,"Anand Vihar, Delhi - DPCC",,,,
19-10-2020 00:00,20-10-2020 00:00,127.77,316.93,67.56,18.89,3.37,32.08,"Anand Vihar, Delhi - DPCC",,,,
20-10-2020 00:00,21-10-2020 00:00,101.67,307.77,76.71,25.13,2.93,30.34,"Anand Vihar, Delhi - DPCC",,,,
21-10-2020 00:00,22-10-2020 00:00,145.18,332.78,75.06,18.32,3.67,24.41,"Anand Vihar, Delhi - DPCC",,,,
22-10-2020 00:00,23-10-2020 00:00,204.87,432.46,102.73,23.17,3.93,25.51,"Anand Vihar, Delhi - DPCC",,,,
23-10-2020 00:00,24-10-2020 00:00,266.35,493.34,115.03,14.98,4.07,31.13,"Anand Vihar, Delhi - DPCC",,,,
24-10-2020 00:00,25-10-2020 00:00,258.65,493.19,106.39,15.54,4.07,33.28,"Anand Vihar, Delhi - DPCC",,,,
25-10-2020 00:00,26-10-2020 00:00,297.67,562.46,109.6,16.29,5.22,39.35,"Anand Vihar, Delhi - DPCC",,,,
26-10-2020 00:00,27-10-2020 00:00,248.26,458.82,121.65,17.1,3.73,51.85,"Anand Vihar, Delhi - DPCC",,,,
27-10-2020 00:00,28-10-2020 00:00,185.8,370.93,98.41,10.98,3.4,40.47,"Anand Vihar, Delhi - DPCC",,,,
28-10-2020 00:00,29-10-2020 00:00,213.48,450.52,124.92,17.93,3.78,26.74,"Anand Vihar, Delhi - DPCC",,,,
29-10-2020 00:00,30-10-2020 00:00,314.1,572.52,133.38,30.52,4.8,31.34,"Anand Vihar, Delhi - DPCC",,,,
30-10-2020 00:00,31-10-2020 00:00,245.32,583.81,114.63,14.7,4.73,28.3,"Anand Vihar, Delhi - DPCC",,,,
31-10-2020 00:00,01-11-2020 00:00,285.95,461.75,99.47,11.39,2.97,30.85,"Anand Vihar, Delhi - DPCC",,,,
01-11-2020 00:00,02-11-2020 00:00,307.15,502.02,97.24,16.35,3.5,28.4,"Anand Vihar, Delhi - DPCC",,,,
02-11-2020 00:00,03-11-2020 00:00,203.16,410.54,135.04,15.44,3.84,24.45,"Anand Vihar, Delhi - DPCC",,,,
03-11-2020 00:00,04-11-2020 00:00,173.22,402.81,152.07,18.96,4.36,24.84,"Anand Vihar, Delhi - DPCC",,,,
04-11-2020 00:00,05-11-2020 00:00,374.5,615.3,160.41,14.61,4.36,18.5,"Anand Vihar, Delhi - DPCC",,,,
05-11-2020 00:00,06-11-2020 00:00,319.57,555.23,163,18.97,4.29,24.38,"Anand Vihar, Delhi - DPCC",,,,
06-11-2020 00:00,07-11-2020 00:00,304.23,556.86,127.81,17.07,4.56,24.37,"Anand Vihar, Delhi - DPCC",,,,
07-11-2020 00:00,08-11-2020 00:00,373.41,604.15,134.64,15.66,3.92,31.18,"Anand Vihar, Delhi - DPCC",,,,
08-11-2020 00:00,09-11-2020 00:00,434.74,691.37,159.35,28.54,3.2,31.36,"Anand Vihar, Delhi - DPCC",,,,
09-11-2020 00:00,10-11-2020 00:00,556.97,729.94,163.75,16.81,5.18,24.81,"Anand Vihar, Delhi - DPCC",,,,
10-11-2020 00:00,11-11-2020 00:00,518.58,455.47,123.3,20.46,5.27,33.07,"Anand Vihar, Delhi - DPCC",,,,
11-11-2020 00:00,12-11-2020 00:00,275.74,527.9,94.68,26.74,4.37,39.72,"Anand Vihar, Delhi - DPCC",,,,
12-11-2020 00:00,13-11-2020 00:00,218.85,466.12,118.63,23.92,4.04,29.08,"Anand Vihar, Delhi - DPCC",,,,
13-11-2020 00:00,14-11-2020 00:00,297.3,521.62,136.93,11.04,4.33,37.69,"Anand Vihar, Delhi - DPCC",,,,
14-11-2020 00:00,15-11-2020 00:00,473.67,674.16,127.94,20.71,4.29,39.38,"Anand Vihar, Delhi - DPCC",,,,
15-11-2020 00:00,16-11-2020 00:00,280.85,332.18,88.37,21.31,2.65,52.1,"Anand Vihar, Delhi - DPCC",,,,
16-11-2020 00:00,17-11-2020 00:00,99.29,163.57,56.31,10.91,2.15,36.16,"Anand Vihar, Delhi - DPCC",,,,
17-11-2020 00:00,18-11-2020 00:00,88.28,203.32,76.02,8.73,2.36,18.14,"Anand Vihar, Delhi - DPCC",,,,
18-11-2020 00:00,19-11-2020 00:00,113.9,248.23,98.28,7.39,2.34,26.14,"Anand Vihar, Delhi - DPCC",,,,
19-11-2020 00:00,20-11-2020 00:00,197.49,319.24,101.28,15.01,2.37,24.88,"Anand Vihar, Delhi - DPCC",,,,
20-11-2020 00:00,21-11-2020 00:00,153.16,280.39,96.93,12.75,2.39,27.94,"Anand Vihar, Delhi - DPCC",,,,
21-11-2020 00:00,22-11-2020 00:00,115.25,238.9,78.36,9.8,2.43,31.78,"Anand Vihar, Delhi - DPCC",,,,
22-11-2020 00:00,23-11-2020 00:00,153.29,300.1,93.58,11.16,2.91,24.52,"Anand Vihar, Delhi - DPCC",,,,
23-11-2020 00:00,24-11-2020 00:00,227.46,420.95,123.71,32.26,4.23,34.48,"Anand Vihar, Delhi - DPCC",,,,
24-11-2020 00:00,25-11-2020 00:00,339.79,552.15,129.35,42.4,4.58,67.92,"Anand Vihar, Delhi - DPCC",,,,
25-11-2020 00:00,26-11-2020 00:00,322.98,476.16,94.68,37.56,2.89,49.85,"Anand Vihar, Delhi - DPCC",,,,
26-11-2020 00:00,27-11-2020 00:00,122.26,201.88,66.18,11.05,2.15,19.52,"Anand Vihar, Delhi - DPCC",,,,
27-11-2020 00:00,28-11-2020 00:00,76.14,188.64,84.06,11.91,2.3,18.39,"Anand Vihar, Delhi - DPCC",,,,
28-11-2020 00:00,29-11-2020 00:00,126.65,254.6,96.71,9.57,3.02,20.96,"Anand Vihar, Delhi - DPCC",,,,
29-11-2020 00:00,30-11-2020 00:00,174.97,320.15,110.85,13.45,3.85,20.04,"Anand Vihar, Delhi - DPCC",,,,
30-11-2020 00:00,01-12-2020 00:00,223.73,417.82,117.87,14.01,4.63,19.86,"Anand Vihar, Delhi - DPCC",,,,
01-12-2020 00:00,02-12-2020 00:00,327.43,516.54,138.31,19.2,4.09,18.46,"Anand Vihar, Delhi - DPCC",,,,
02-12-2020 00:00,03-12-2020 00:00,215.73,468.02,127.53,12.07,4.73,18.22,"Anand Vihar, Delhi - DPCC",,,,
03-12-2020 00:00,04-12-2020 00:00,221.95,392.23,138.92,13.17,3.88,18.67,"Anand Vihar, Delhi - DPCC",,,,
04-12-2020 00:00,05-12-2020 00:00,329.03,502.22,126.39,23.86,4.25,49.12,"Anand Vihar, Delhi - DPCC",,,,
05-12-2020 00:00,06-12-2020 00:00,283.11,387.5,94.5,7.51,2.62,35.71,"Anand Vihar, Delhi - DPCC",,,,
06-12-2020 00:00,07-12-2020 00:00,279.36,406.71,102.72,15.26,3.36,35.64,"Anand Vihar, Delhi - DPCC",,,,
07-12-2020 00:00,08-12-2020 00:00,325.58,445.38,106.56,15.98,4.63,20.01,"Anand Vihar, Delhi - DPCC",,,,
08-12-2020 00:00,09-12-2020 00:00,253.86,361.79,103.15,23.5,3.69,24.08,"Anand Vihar, Delhi - DPCC",,,,
09-12-2020 00:00,10-12-2020 00:00,271.81,357.96,70.65,20.9,3.65,19.02,"Anand Vihar, Delhi - DPCC",,,,
10-12-2020 00:00,11-12-2020 00:00,162.93,249.48,40.69,10.99,2.73,16.65,"Anand Vihar, Delhi - DPCC",,,,
11-12-2020 00:00,12-12-2020 00:00,200.33,282.66,30.01,25.48,2.95,20.84,"Anand Vihar, Delhi - DPCC",,,,
12-12-2020 00:00,13-12-2020 00:00,278.42,300.5,19.81,20.02,2.92,16.5,"Anand Vihar, Delhi - DPCC",,,,
13-12-2020 00:00,14-12-2020 00:00,123.39,151.39,15.39,12.46,1.97,21.6,"Anand Vihar, Delhi - DPCC",,,,
14-12-2020 00:00,15-12-2020 00:00,120.47,147.07,15.65,11.97,1.85,25.72,"Anand Vihar, Delhi - DPCC",,,,
15-12-2020 00:00,16-12-2020 00:00,153.69,179.12,17.75,20.89,2.08,26.79,"Anand Vihar, Delhi - DPCC",,,,
16-12-2020 00:00,17-12-2020 00:00,134.51,168.51,17.79,13.36,2.14,25.94,"Anand Vihar, Delhi - DPCC",,,,
17-12-2020 00:00,18-12-2020 00:00,157.15,195.32,16.62,10.81,2.34,26.74,"Anand Vihar, Delhi - DPCC",,,,
18-12-2020 00:00,19-12-2020 00:00,150.26,225.25,4.87,14.78,2.55,30.97,"Anand Vihar, Delhi - DPCC",,,,
19-12-2020 00:00,20-12-2020 00:00,165.63,258.31,103.03,18.81,3.23,26.92,"Anand Vihar, Delhi - DPCC",,,,
20-12-2020 00:00,21-12-2020 00:00,224.08,305.01,98.25,16.47,3.62,25.49,"Anand Vihar, Delhi - DPCC",,,,
21-12-2020 00:00,22-12-2020 00:00,276.09,387.92,103.04,22.05,4.11,22.44,"Anand Vihar, Delhi - DPCC",,,,
22-12-2020 00:00,23-12-2020 00:00,466.81,534.21,121.51,21.34,4.09,21.92,"Anand Vihar, Delhi - DPCC",,,,
23-12-2020 00:00,24-12-2020 00:00,414.42,524.25,127.06,20.25,5.5,23.43,"Anand Vihar, Delhi - DPCC",,,,
24-12-2020 00:00,25-12-2020 00:00,357.85,425.49,126.98,21.87,4.48,21.26,"Anand Vihar, Delhi - DPCC",,,,
25-12-2020 00:00,26-12-2020 00:00,230.69,304.02,106.9,13.42,3.27,21.02,"Anand Vihar, Delhi - DPCC",,,,
26-12-2020 00:00,27-12-2020 00:00,274.77,349.91,115.35,13.67,3.63,20.3,"Anand Vihar, Delhi - DPCC",,,,
27-12-2020 00:00,28-12-2020 00:00,269.5,324.29,89.76,13.53,2.62,29.22,"Anand Vihar, Delhi - DPCC",,,,
28-12-2020 00:00,29-12-2020 00:00,95.99,211.69,70.73,16.52,1.88,29.71,"Anand Vihar, Delhi - DPCC",,,,
29-12-2020 00:00,30-12-2020 00:00,144.11,238.29,80.1,16.27,2.13,33.61,"Anand Vihar, Delhi - DPCC",,,,
30-12-2020 00:00,31-12-2020 00:00,191.23,224.09,66.89,12.25,2.23,28.81,"Anand Vihar, Delhi - DPCC",,,,
31-12-2020 00:00,01-01-2021 00:00,306.63,355.72,101.23,15.1,3.35,26.34,"Anand Vihar, Delhi - DPCC",,,,
01-01-2021 00:00,02-01-2021 00:00,465.44,507.46,97.6,25.14,4.57,38.86,"Anand Vihar, Delhi - DPCC",,,,
02-01-2021 00:00,03-01-2021 00:00,312.56,398.5,90.35,34.86,3.04,28.77,"Anand Vihar, Delhi - DPCC",,,,
03-01-2021 00:00,04-01-2021 00:00,147.15,None,60.04,22.09,2.1,27.63,"Anand Vihar, Delhi - DPCC",,,,
04-01-2021 00:00,05-01-2021 00:00,111.79,None,73.46,19.84,2.32,29.29,"Anand Vihar, Delhi - DPCC",,,,
05-01-2021 00:00,06-01-2021 00:00,85.35,None,56.34,29.44,2.04,32.29,"Anand Vihar, Delhi - DPCC",,,,
06-01-2021 00:00,07-01-2021 00:00,147.11,243.39,55.27,21.11,2.26,32.68,"Anand Vihar, Delhi - DPCC",,,,
07-01-2021 00:00,08-01-2021 00:00,131.17,203.55,53.06,12.49,2.14,27.91,"Anand Vihar, Delhi - DPCC",,,,
08-01-2021 00:00,09-01-2021 00:00,208.98,318.94,60.25,20.41,2.23,20.19,"Anand Vihar, Delhi - DPCC",,,,
09-01-2021 00:00,10-01-2021 00:00,168.98,254.18,63.96,20.01,2.26,16.96,"Anand Vihar, Delhi - DPCC",,,,
10-01-2021 00:00,11-01-2021 00:00,135.55,200.28,58.42,12.36,2.07,20.99,"Anand Vihar, Delhi - DPCC",,,,
11-01-2021 00:00,12-01-2021 00:00,140.67,212.06,72.35,12.82,2.22,21.57,"Anand Vihar, Delhi - DPCC",,,,
12-01-2021 00:00,13-01-2021 00:00,192.56,258.19,77.41,14.74,2.6,16.91,"Anand Vihar, Delhi - DPCC",,,,
13-01-2021 00:00,14-01-2021 00:00,295.41,372.25,88.43,18.45,3.12,21.01,"Anand Vihar, Delhi - DPCC",,,,
14-01-2021 00:00,15-01-2021 00:00,460.66,551.15,106.3,36.21,4.07,32.74,"Anand Vihar, Delhi - DPCC",,,,
15-01-2021 00:00,16-01-2021 00:00,482.07,599.13,99.58,34.31,4.24,31.58,"Anand Vihar, Delhi - DPCC",,,,
16-01-2021 00:00,17-01-2021 00:00,328.41,374.56,81.8,18.85,3.25,13.44,"Anand Vihar, Delhi - DPCC",,,,
17-01-2021 00:00,18-01-2021 00:00,247.89,274.21,49.17,16.02,2.41,23.51,"Anand Vihar, Delhi - DPCC",,,,
18-01-2021 00:00,19-01-2021 00:00,255.96,343.45,66.76,24.5,3.54,27.39,"Anand Vihar, Delhi - DPCC",,,,
19-01-2021 00:00,20-01-2021 00:00,299,367.73,81.57,20.86,3.69,17.59,"Anand Vihar, Delhi - DPCC",,,,
20-01-2021 00:00,21-01-2021 00:00,165.25,237.09,72.71,15.18,2.63,16.28,"Anand Vihar, Delhi - DPCC",,,,
21-01-2021 00:00,22-01-2021 00:00,164.18,284.55,103.3,17.06,3.44,22.72,"Anand Vihar, Delhi - DPCC",,,,
22-01-2021 00:00,23-01-2021 00:00,267.46,335.07,63.59,11.61,3.12,19.07,"Anand Vihar, Delhi - DPCC",,,,
23-01-2021 00:00,24-01-2021 00:00,181.57,239.89,58.67,12.19,2.42,26.74,"Anand Vihar, Delhi - DPCC",,,,
24-01-2021 00:00,25-01-2021 00:00,261.26,359.8,56.28,12.69,2.77,15.98,"Anand Vihar, Delhi - DPCC",,,,
25-01-2021 00:00,26-01-2021 00:00,181.7,274.23,77.9,14.24,3,19.47,"Anand Vihar, Delhi - DPCC",,,,
26-01-2021 00:00,27-01-2021 00:00,215.08,306.13,56.03,15.02,4.7,36.67,"Anand Vihar, Delhi - DPCC",,,,
27-01-2021 00:00,28-01-2021 00:00,202.31,350.42,97.41,16.37,3.62,21.61,"Anand Vihar, Delhi - DPCC",,,,
28-01-2021 00:00,29-01-2021 00:00,348.08,461.27,96.77,26.93,4.07,50.9,"Anand Vihar, Delhi - DPCC",,,,
29-01-2021 00:00,30-01-2021 00:00,268.22,389.7,89.06,15.02,3.06,24.67,"Anand Vihar, Delhi - DPCC",,,,
30-01-2021 00:00,31-01-2021 00:00,183.07,301.49,93.45,19.43,3.07,24.03,"Anand Vihar, Delhi - DPCC",,,,
31-01-2021 00:00,01-02-2021 00:00,250.67,393.06,102.98,18.67,4.12,24.16,"Anand Vihar, Delhi - DPCC",,,,
01-02-2021 00:00,02-02-2021 00:00,312.19,460.73,118.78,30.49,4.19,31.63,"Anand Vihar, Delhi - DPCC",,,,
02-02-2021 00:00,03-02-2021 00:00,293.64,421.41,121.69,23.87,3.86,23.86,"Anand Vihar, Delhi - DPCC",,,,
03-02-2021 00:00,04-02-2021 00:00,191.88,285.61,62.02,16.63,2.37,28.28,"Anand Vihar, Delhi - DPCC",,,,
04-02-2021 00:00,05-02-2021 00:00,153.38,230.73,62.31,18.23,2.2,21.08,"Anand Vihar, Delhi - DPCC",,,,
05-02-2021 00:00,06-02-2021 00:00,68.26,158.71,65.37,14.18,2.05,22.3,"Anand Vihar, Delhi - DPCC",,,,
06-02-2021 00:00,07-02-2021 00:00,92.69,186.91,60.45,14.25,2.06,23.03,"Anand Vihar, Delhi - DPCC",,,,
07-02-2021 00:00,08-02-2021 00:00,139.89,248.84,69.34,14.74,2.52,25.39,"Anand Vihar, Delhi - DPCC",,,,
08-02-2021 00:00,09-02-2021 00:00,202,299.45,58.88,9.44,3.01,22.03,"Anand Vihar, Delhi - DPCC",,,,
09-02-2021 00:00,10-02-2021 00:00,231.15,408.54,93.33,22.56,3.37,22.96,"Anand Vihar, Delhi - DPCC",,,,
10-02-2021 00:00,11-02-2021 00:00,241.7,404.65,77.91,21.91,3.13,33.23,"Anand Vihar, Delhi - DPCC",,,,
11-02-2021 00:00,12-02-2021 00:00,205.54,320.14,104.51,12.96,2.38,25.88,"Anand Vihar, Delhi - DPCC",,,,
12-02-2021 00:00,13-02-2021 00:00,256.27,398.2,98.99,6.02,2.12,17.03,"Anand Vihar, Delhi - DPCC",,,,
